search_term,item_id,title,auction_price,buy_it_now_price,shipping_cost,time_remaining,url,card_condition,tcg_product_id,tcg_url,subTypeName,lowPrice,midPrice,marketPrice,buy_it_now_total,auction_total,roi
Ash's Pikachu SM Promos SM113,v1|117099188928|0,2017 Pokémon Ash's Pikachu SM113,19.99,,5.07,0d 22h 36m,https://www.ebay.com/itm/117099188928?_skw=Ash%27s+Pikachu+SM+Promos+SM113&hash=item1b43a7d2c0:g:1OsAAeSwBf9pvfEu,,153997,https://www.tcgplayer.com/product/153997/pokemon-sm-promos-ashs-pikachu-sm113,Normal,30.0,41.44,37.2,,25.06,
Heatran Prerelease Staff SM Promos SM96 holo,v1|168251996396|0,Heatran - (Prerelease) SM96 Sm Holo,0.99,,8.75,1d 16h 23m,https://www.ebay.com/itm/168251996396?_skw=Heatran+Prerelease+Staff+SM+Promos+SM96+holo&hash=item272c99b8ec:g:9t8AAeSwyG9prHZA,,158172,https://www.tcgplayer.com/product/158172/pokemon-sm-promos-heatran-sm96-prerelease-staff,Holofoil,30.0,57.99,26.66,,9.74,
Pikachu SM Promos SM98 holo,v1|267617002910|0,Pokémon Pikachu Promo Holo 2017 Sun & Moon Black Star SM98,22.5,,5.0,0d 19h 45m,https://www.ebay.com/itm/267617002910?_skw=Pikachu+SM+Promos+SM98+holo&hash=item3e4f37659e:g:HxcAAeSwYhhpwGKb,,166411,https://www.tcgplayer.com/product/166411/pokemon-sm-promos-pikachu-sm98,Holofoil,28.0,38.0,24.44,,27.5,
Pikachu SM Promos SM98 holo,v1|236708294906|0,Pikachu SM98 Black Star Holo Promo Card Sun and Moon Nm,40.0,55.0,0.0,1d 23h 29m,https://www.ebay.com/itm/236708294906?_skw=Pikachu+SM+Promos+SM98+holo&hash=item371ce9f0fa:g:~2cAAeSw0LVpoQph,,166411,https://www.tcgplayer.com/product/166411/pokemon-sm-promos-pikachu-sm98,Holofoil,28.0,38.0,24.44,55.0,40.0,1.9642857142857142
Magikarp & Wailord GX SM Promos SM166 holo,v1|117100717131|0,2019 Pokémon Magikarp & Wailord GX SM166,29.99,,5.07,1d 21h 55m,https://www.ebay.com/itm/117100717131?_skw=Magikarp+%26+Wailord+GX+SM+Promos+SM166+holo&hash=item1b43bf244b:g:55MAAeSwzONpvzkw,,181694,https://www.tcgplayer.com/product/181694/pokemon-sm-promos-magikarp-and-wailord-gx,Holofoil,75.38,110.0,90.71,,35.06,
Pikachu SM Promos SM162 holo,v1|358358745582|0,Pokémon card: Pikachu promo POKEMON TEAM UP PIKACHU #SM162 HOLO BLACK STAR PROMO,100.0,,5.07,1d 14h 1m,https://www.ebay.com/itm/358358745582?_skw=Pikachu+SM+Promos+SM162+holo&hash=item536fd881ee:g:io4AAeSwGJZph3bv,,184483,https://www.tcgplayer.com/product/184483/pokemon-sm-promos-pikachu-sm162,Holofoil,64.73,85.0,89.58,,105.07,
Mimikyu SM Promos SM163 holo,v1|336492171275|0,Pokémon TCG Mimikyu SM163 Sun & Moon Cosmos Holo Rare Black Star Promo Card 2019,9.29,,22.68,0d 17h 24m,https://www.ebay.com/itm/336492171275?_skw=Mimikyu+SM+Promos+SM163+holo&hash=item4e587f100b:g:9~UAAeSwnc1pvahc,,184487,https://www.tcgplayer.com/product/184487/pokemon-sm-promos-mimikyu-sm163,Holofoil,28.99,36.3,34.62,,31.97,
Pikachu & Zekrom GX SM Promos SM168 holo,v1|306833657421|0,2016-19 Pokemon SM Black Star Promos Pikachu & Zekrom Tag Team #SM168,91.0,,5.52,0d 16h 7m,https://www.ebay.com/itm/306833657421?_skw=Pikachu+%26+Zekrom+GX+SM+Promos+SM168+holo&hash=item4770b60e4d:g:SWcAAeSw1yRpvZZj,,185985,https://www.tcgplayer.com/product/185985/pokemon-sm-promos-pikachu-and-zekrom-gx,Holofoil,110.58,160.27,147.4,,96.52,
Pikachu & Zekrom GX SM Promos SM168 holo,v1|127761946070|0,2019 Pokemon Pikachu & Zekrom GX SM 168 Deutsch Promo Tag Team Alt Art,1.44,,11.6,1d 15h 21m,https://www.ebay.com/itm/127761946070?_skw=Pikachu+%26+Zekrom+GX+SM+Promos+SM168+holo&hash=item1dbf3495d6:g:TXAAAeSwQytpvtzv,,185985,https://www.tcgplayer.com/product/185985/pokemon-sm-promos-pikachu-and-zekrom-gx,Holofoil,110.58,160.27,147.4,,13.04,
Eevee & Snorlax GX SM Promos SM169 holo,v1|137155608613|0,Pokémon Eevee & Snorlax GX TAG TEAM Promo SM169 Holo Card Basic,71.0,,16.5,0d 0h 29m,https://www.ebay.com/itm/137155608613?_skw=Eevee+%26+Snorlax+GX+SM+Promos+SM169+holo&hash=item1fef1c8025:g:vywAAeSwCnlpv12D,,185986,https://www.tcgplayer.com/product/185986/pokemon-sm-promos-eevee-and-snorlax-gx-sm169,Holofoil,129.69,144.24,120.83,,87.5,
Eevee & Snorlax GX SM Promos SM169 holo,v1|366298171106|0,Pokémon TCG Eevee & Snorlax GX SM169,150.0,,7.0,1d 14h 39m,https://www.ebay.com/itm/366298171106?_skw=Eevee+%26+Snorlax+GX+SM+Promos+SM169+holo&hash=item55491286e2:g:2BUAAeSwgllpa9fy,,185986,https://www.tcgplayer.com/product/185986/pokemon-sm-promos-eevee-and-snorlax-gx-sm169,Holofoil,129.69,144.24,120.83,,157.0,
Moltres & Zapdos & Articuno GX SM Promos SM210 holo,v1|298147331499|0,Pokémon TCG Moltres Zapdos Articuno GX SM210 Promo Mint Condition,118.95,,26.46,1d 13h 41m,https://www.ebay.com/itm/298147331499?_skw=Moltres+%26+Zapdos+%26+Articuno+GX+SM+Promos+SM210+holo&hash=item456af73dab:g:vf4AAeSw4ExpvsXE,,189659,https://www.tcgplayer.com/product/189659/pokemon-sm-promos-moltres-and-zapdos-and-articuno-gx,Holofoil,123.3,149.99,123.09,,145.41,
Reshiram & Charizard GX SM Promos SM201 holo,v1|358359729141|0,Pokémon TCG Reshiram & Charizard GX Very Bad Condition!,2.25,,4.85,1d 21h 26m,https://www.ebay.com/itm/358359729141?_skw=Reshiram+%26+Charizard+GX+SM+Promos+SM201+holo&hash=item536fe783f5:g:clcAAeSwH~dpvzJC,,196347,https://www.tcgplayer.com/product/196347/pokemon-sm-promos-reshiram-and-charizard-gx-sm201,Holofoil,89.99,134.99,134.17,,7.1,
Lucario & Melmetal GX SM Promos SM192 holo,v1|127758897401|0,Lucario & Melmetal GX SM192 Sm Holo,105.0,164.0,8.75,0d 4h 26m,https://www.ebay.com/itm/127758897401?_skw=Lucario+%26+Melmetal+GX+SM+Promos+SM192+holo&hash=item1dbf0610f9:g:gKQAAeSwhdFpfGYM,,197872,https://www.tcgplayer.com/product/197872/pokemon-sm-promos-lucario-and-melmetal-gx-sm192,Holofoil,43.25,57.27,52.06,172.75,113.75,3.994219653179191
Garchomp & Giratina GX SM Promos SM193 holo,v1|177971791295|0,Garchomp & Giratina GX SM193 Sm Holo,20.0,,5.07,1d 11h 57m,https://www.ebay.com/itm/177971791295?_skw=Garchomp+%26+Giratina+GX+SM+Promos+SM193+holo&hash=item296ff205bf:g:HhIAAeSw2u9ppa9Y,,197873,https://www.tcgplayer.com/product/197873/pokemon-sm-promos-garchomp-and-giratina-gx-sm193,Holofoil,51.3,82.12,81.61,,25.07,
Eevee GX SM Promos SM233 holo,v1|127758934525|0,Pokémon TCG Eevee GX SM233 Full Art,90.0,126.0,8.75,0d 4h 54m,https://www.ebay.com/itm/127758934525?_skw=Eevee+GX+SM+Promos+SM233+holo&hash=item1dbf06a1fd:g:oC0AAeSwYAVpfGzL,,200272,https://www.tcgplayer.com/product/200272/pokemon-sm-promos-eevee-gx-sm233,Holofoil,61.74,92.7,84.79,134.75,98.75,2.1825396825396823
Espeon & Deoxys GX SM Promos SM240 holo,v1|177969560258|0,Espeon & Deoxys GX SM240 Sm Holo,60.0,,5.07,0d 17h 32m,https://www.ebay.com/itm/177969560258?_skw=Espeon+%26+Deoxys+GX+SM+Promos+SM240+holo&hash=item296fcffac2:g:6wEAAeSwviVppa6s,,211455,https://www.tcgplayer.com/product/211455/pokemon-sm-promos-espeon-and-deoxys-gx-sm240,Holofoil,72.5,100.0,94.19,,65.07,
Reshiram & Charizard GX SM Promos SM247 holo,v1|127762141348|0,Pokemon SM Promos Reshiram & Charizard GX #SM247,7.5,,6.0,1d 1h 6m,https://www.ebay.com/itm/127762141348?_skw=Reshiram+%26+Charizard+GX+SM+Promos+SM247+holo&hash=item1dbf3790a4:g:UU4AAeSwQBFpvwNy,,253394,https://www.tcgplayer.com/product/253394/pokemon-sm-promos-reshiram-and-charizard-gx-sm247,Holofoil,28.3,39.2,33.82,,13.5,
Reshiram & Charizard GX SM Promos SM247 holo,v1|287223217448|0,2021 Pokemon Sun & Moon Black Star RESHIRAM & CHARIZARD GX Promo Tag Team SM247,9.5,,5.07,1d 23h 24m,https://www.ebay.com/itm/287223217448?_skw=Reshiram+%26+Charizard+GX+SM+Promos+SM247+holo&hash=item42dfd67d28:g:n9sAAeSwK6Vpv051,,253394,https://www.tcgplayer.com/product/253394/pokemon-sm-promos-reshiram-and-charizard-gx-sm247,Holofoil,28.3,39.2,33.82,,14.57,
Pikachu & Zekrom GX SM Promos SM248 holo,v1|358358802594|0,Pikachu and Zekrom GX Tag Team Gold SM248,2.25,,5.07,1d 14h 27m,https://www.ebay.com/itm/358358802594?_skw=Pikachu+%26+Zekrom+GX+SM+Promos+SM248+holo&hash=item536fd960a2:g:SAgAAeSwYC5pvtCS,,253397,https://www.tcgplayer.com/product/253397/pokemon-sm-promos-pikachu-and-zekrom-gx-sm248,Holofoil,29.36,35.0,31.21,,7.32,
Pikachu & Zekrom GX SM Promos SM248 holo,v1|127760766801|0,Pikachu & Zekrom GX SM248 Pokemon TCG NM,15.5,,5.45,1d 0h 8m,https://www.ebay.com/itm/127760766801?_skw=Pikachu+%26+Zekrom+GX+SM+Promos+SM248+holo&hash=item1dbf229751:g:tVYAAeSwQA1pvgVJ,,253397,https://www.tcgplayer.com/product/253397/pokemon-sm-promos-pikachu-and-zekrom-gx-sm248,Holofoil,29.36,35.0,31.21,,20.95,
"M Charizard EX ""13/108"" Evolutions holo",v1|306833932674|0,M Charizard EX 13/108 Evolutions Holo,19.99,50.0,5.0,0d 19h 54m,https://www.ebay.com/itm/306833932674?_skw=M+Charizard+EX+%2213%2F108%22+Evolutions+holo&hash=item4770ba4182:g:llwAAeSw2SVpvcqw,,124025,https://www.tcgplayer.com/product/124025/pokemon-xy-evolutions-m-charizard-ex,Holofoil,30.0,56.72,51.69,55.0,24.99,1.8333333333333333
"Charizard ""11/108"" Evolutions reverse holo",v1|397746161767|0,Pokémon TCG Charizard 11/108 Reverse Holo Rare Card XY Evolutions NM Condition,75.0,,6.02,0d 5h 52m,https://www.ebay.com/itm/397746161767?_skw=Charizard+%2211%2F108%22+Evolutions+reverse+holo&hash=item5c9b84c867:g:fJsAAeSw0gNpsnne,,124026,https://www.tcgplayer.com/product/124026/pokemon-xy-evolutions-charizard,Reverse Holofoil,49.99,82.85,72.13,,81.02,
"Charizard ""11/108"" Evolutions reverse holo",v1|127762840275|0,Charizard 11/108 Evolutions Reverse Holo,70.0,,5.52,0d 3h 5m,https://www.ebay.com/itm/127762840275?_skw=Charizard+%2211%2F108%22+Evolutions+reverse+holo&hash=item1dbf423ad3:g:YgAAAeSwAM9ppTHl,,124026,https://www.tcgplayer.com/product/124026/pokemon-xy-evolutions-charizard,Reverse Holofoil,49.99,82.85,72.13,,75.52,
"M Venusaur EX Full Art ""100/108"" Evolutions holo",v1|306839652598|0,💥 Pokémon 2016 M Venusaur EX 100/108 Evolutions Ultra Rare Mega Full Art Holo,41.0,,5.25,1d 21h 43m,https://www.ebay.com/itm/306839652598?_skw=M+Venusaur+EX+Full+Art+%22100%2F108%22+Evolutions+holo&hash=item47711188f6:g:TIcAAeSwH~dpwdm7,,124113,https://www.tcgplayer.com/product/124113/pokemon-xy-evolutions-m-venusaur-ex-full-art,Holofoil,24.99,39.33,35.75,,46.25,
"M Venusaur EX Full Art ""100/108"" Evolutions holo",v1|206162556087|0,POKEMON M VENUSAUR EX 100/108 EVOLUTIONS FULL ART MEGA ULTRA RARE HOLO,27.5,,5.0,1d 23h 30m,https://www.ebay.com/itm/206162556087?_skw=M+Venusaur+EX+Full+Art+%22100%2F108%22+Evolutions+holo&hash=item30003ef4b7:g:S6YAAeSwgR1priwv,,124113,https://www.tcgplayer.com/product/124113/pokemon-xy-evolutions-m-venusaur-ex-full-art,Holofoil,24.99,39.33,35.75,,32.5,
"M Charizard EX Full Art ""101/108"" Evolutions holo",v1|157773152037|0,M Charizard EX (Full Art) 101/108 Evolutions Holo,76.0,,5.2,1d 0h 40m,https://www.ebay.com/itm/157773152037?_skw=M+Charizard+EX+Full+Art+%22101%2F108%22+Evolutions+holo&hash=item24bc033f25:g:YGYAAeSwQbRpvg7G,,124114,https://www.tcgplayer.com/product/124114/pokemon-xy-evolutions-m-charizard-ex-full-art,Holofoil,90.0,131.78,124.06,,81.2,
"M Charizard EX Full Art ""101/108"" Evolutions holo",v1|168250838732|0,M Charizard EX (Full Art) 101/108 Evolutions Holo,750.0,,4.78,1d 3h 52m,https://www.ebay.com/itm/168250838732?_skw=M+Charizard+EX+Full+Art+%22101%2F108%22+Evolutions+holo&hash=item272c880ecc:g:04sAAeSwws5pmV6i,,124114,https://www.tcgplayer.com/product/124114/pokemon-xy-evolutions-m-charizard-ex-full-art,Holofoil,90.0,131.78,124.06,,754.78,
"Misty's Determination Full Art ""108/108"" Evolutions holo",v1|236704026623|0,Misty's Determination (Full Art) 108/108 Evolutions Holo,10.0,,8.3,1d 15h 7m,https://www.ebay.com/itm/236704026623?_skw=Misty%27s+Determination+Full+Art+%22108%2F108%22+Evolutions+holo&hash=item371ca8cfff:g:G4cAAeSwY0ppvtng,,124121,https://www.tcgplayer.com/product/124121/pokemon-xy-evolutions-mistys-determination-full-art,Holofoil,23.6,32.17,28.96,,18.3,
"Misty's Determination Full Art ""108/108"" Evolutions holo",v1|236704058538|0,Misty's Determination (Full Art) 108/108 Evolutions Holo,0.99,,8.3,1d 15h 42m,https://www.ebay.com/itm/236704058538?_skw=Misty%27s+Determination+Full+Art+%22108%2F108%22+Evolutions+holo&hash=item371ca94caa:g:rMcAAeSwzONpvuI1,,124121,https://www.tcgplayer.com/product/124121/pokemon-xy-evolutions-mistys-determination-full-art,Holofoil,23.6,32.17,28.96,,9.290000000000001,
"Misty's Determination Full Art ""108/108"" Evolutions holo",v1|236704689641|0,Misty's Determination (Full Art) 108/108 Evolutions Holo,17.5,30.0,5.0,1d 22h 55m,https://www.ebay.com/itm/236704689641?_skw=Misty%27s+Determination+Full+Art+%22108%2F108%22+Evolutions+holo&hash=item371cb2ede9:g:-loAAeSwGBBptg0b,,124121,https://www.tcgplayer.com/product/124121/pokemon-xy-evolutions-mistys-determination-full-art,Holofoil,23.6,32.17,28.96,35.0,22.5,1.483050847457627
"Misty's Determination Full Art ""108/108"" Evolutions holo",v1|198215179168|0,Pokémon Misty's Determination Full Art Holo Evolutions 108/108 Trainer Card,25.0,,4.88,0d 12h 26m,https://www.ebay.com/itm/198215179168?_skw=Misty%27s+Determination+Full+Art+%22108%2F108%22+Evolutions+holo&hash=item2e268b9ba0:g:pskAAeSwwNlpuW1A,,124121,https://www.tcgplayer.com/product/124121/pokemon-xy-evolutions-mistys-determination-full-art,Holofoil,23.6,32.17,28.96,,29.88,
"Misty's Determination Full Art ""108/108"" Evolutions holo",v1|188192968012|0,Pokémon TCG Misty's Determination 108/108 Evolutions Ultra Rare Full Art Holo,0.99,,4.88,1d 21h 27m,https://www.ebay.com/itm/188192968012?_skw=Misty%27s+Determination+Full+Art+%22108%2F108%22+Evolutions+holo&hash=item2bd12ccd4c:g:SkYAAeSw6YtpvzMM,,124121,https://www.tcgplayer.com/product/124121/pokemon-xy-evolutions-mistys-determination-full-art,Holofoil,23.6,32.17,28.96,,5.87,
"Misty's Determination Full Art ""108/108"" Evolutions holo",v1|389780594117|0,Pokémon XY Evolutions Misty's Determination Full Art Holo Trainer #108/108 ,10.0,,5.0,1d 22h 21m,https://www.ebay.com/itm/389780594117?_skw=Misty%27s+Determination+Full+Art+%22108%2F108%22+Evolutions+holo&hash=item5ac0bbddc5:g:2xsAAeSwAFRpsZcF,,124121,https://www.tcgplayer.com/product/124121/pokemon-xy-evolutions-mistys-determination-full-art,Holofoil,23.6,32.17,28.96,,15.0,
"M Gardevoir EX Full Art ""112/114"" Steam Siege holo",v1|318038840054|0,Pokémon M Gardevoir EX 112/114 Ultra Rare Full Art Holo XY Steam Siege Card,16.0,,5.2,1d 22h 11m,https://www.ebay.com/itm/318038840054?_skw=M+Gardevoir+EX+Full+Art+%22112%2F114%22+Steam+Siege+holo&hash=item4a0c9792f6:g:I1EAAeSwJetpvqw8,,121236,https://www.tcgplayer.com/product/121236/pokemon-xy-steam-siege-m-gardevoir-ex-full-art,Holofoil,33.5,49.49,48.19,,21.2,
"M Gardevoir EX Full Art ""112/114"" Steam Siege holo",v1|147216482202|0,M Gardevoir EX 112/114 – XY Steam Siege Full Art Holo Ultra Rare Pokémon MINT,14.48,90.51,28.96,1d 17h 53m,https://www.ebay.com/itm/147216482202?_skw=M+Gardevoir+EX+Full+Art+%22112%2F114%22+Steam+Siege+holo&hash=item2246c93f9a:g:RpgAAeSwXslpvwBR,,121236,https://www.tcgplayer.com/product/121236/pokemon-xy-steam-siege-m-gardevoir-ex-full-art,Holofoil,33.5,49.49,48.19,119.47,43.44,3.5662686567164177
"Volcanion EX Secret ""115/114"" Steam Siege holo",v1|127758904287|0,Volcanion EX (Secret) 115/114 XY - Steam Siege Holo,90.0,,8.75,0d 4h 27m,https://www.ebay.com/itm/127758904287?_skw=Volcanion+EX+Secret+%22115%2F114%22+Steam+Siege+holo&hash=item1dbf062bdf:g:VpcAAeSwQ6JpfGbD,,121239,https://www.tcgplayer.com/product/121239/pokemon-xy-steam-siege-volcanion-ex-secret,Holofoil,19.0,32.82,32.35,,98.75,
"Umbreon EX ""55/124"" Fates Collide holo",v1|147217142119|0,Pokémon Umbreon EX TCG Ultra Rare Holo Card 55/124 Fates Collide,29.95,,7.7,0d 2h 11m,https://www.ebay.com/itm/147217142119?_skw=Umbreon+EX+%2255%2F124%22+Fates+Collide+holo&hash=item2246d35167:g:~4oAAeSwts5pisVP,,117812,https://www.tcgplayer.com/product/117812/pokemon-xy-fates-collide-umbreon-ex,Holofoil,20.0,37.65,33.92,,37.65,
"M Alakazam EX Full Art ""118/124"" Fates Collide holo",v1|298138788299|0,Pokémon Mega M Alakazam EX Full Art Holo Card 118/124 XY Fates Collide,51.0,,5.45,0d 0h 47m,https://www.ebay.com/itm/298138788299?_skw=M+Alakazam+EX+Full+Art+%22118%2F124%22+Fates+Collide+holo&hash=item456a74e1cb:g:9NwAAeSwCFVpu1zP,,117890,https://www.tcgplayer.com/product/117890/pokemon-xy-fates-collide-m-alakazam-ex-full-art,Holofoil,50.0,81.27,81.27,,56.45,
"Gyarados EX Secret ""123/122"" BREAKpoint holo",v1|147214612185|0,Gyarados EX Secret Rare 123/122 Breakpoint Holo Pokémon TCG Card,140.0,,0.0,0d 15h 34m,https://www.ebay.com/itm/147214612185?_skw=Gyarados+EX+Secret+%22123%2F122%22+BREAKpoint+holo&hash=item2246acb6d9:g:-nsAAeSw2u9poe1R,,111531,https://www.tcgplayer.com/product/111531/pokemon-xy-breakpoint-gyarados-ex-secret,Holofoil,129.99,181.75,182.48,,140.0,
"M Gyarados EX ""27/122"" BREAKpoint holo",v1|298144131449|0,Pokémon M Gyarados EX 27/122 Breakpoint Full Art Ultra Rare Holo Water Card,90.0,,4.78,0d 12h 37m,https://www.ebay.com/itm/298144131449?_skw=M+Gyarados+EX+%2227%2F122%22+BREAKpoint+holo&hash=item456ac66979:g:yRoAAeSwTVNphhQh,,111532,https://www.tcgplayer.com/product/111532/pokemon-xy-breakpoint-m-gyarados-ex,Holofoil,28.0,41.62,41.37,,94.78,
"Darkrai EX Full Art ""118/122"" BREAKpoint holo",v1|298138729158|0,Darkrai EX (Full Art) 118/122 Breakpoint Holo ,26.96,,5.45,0d 0h 17m,https://www.ebay.com/itm/298138729158?_skw=Darkrai+EX+Full+Art+%22118%2F122%22+BREAKpoint+holo&hash=item456a73fac6:g:47UAAeSwaeBpu1gS,,111562,https://www.tcgplayer.com/product/111562/pokemon-xy-breakpoint-darkrai-ex-full-art,Holofoil,33.76,49.27,49.55,,32.410000000000004,
"Darkrai EX Full Art ""118/122"" BREAKpoint holo",v1|358355230554|0,Darkrai EX (Full Art) 118/122 Breakpoint Holo,33.41,,23.51,0d 14h 53m,https://www.ebay.com/itm/358355230554?_skw=Darkrai+EX+Full+Art+%22118%2F122%22+BREAKpoint+holo&hash=item536fa2df5a:g:KkwAAeSweSRpodSv,,111562,https://www.tcgplayer.com/product/111562/pokemon-xy-breakpoint-darkrai-ex-full-art,Holofoil,33.76,49.27,49.55,,56.92,
"M Mewtwo EX 64 ""64/162"" BREAKthrough holo",v1|298144167201|0,Pokémon M Mewtwo EX 64/162 BREAKthrough Full Art Ultra Rare Holo Mega Card,900.0,,4.85,0d 12h 53m,https://www.ebay.com/itm/298144167201?_skw=M+Mewtwo+EX+64+%2264%2F162%22+BREAKthrough+holo&hash=item456ac6f521:g:-UYAAeSw6RVphhfU,,107183,https://www.tcgplayer.com/product/107183/pokemon-xy-breakthrough-m-mewtwo-ex-64,Holofoil,20.0,35.0,32.61,,904.85,
"M Mewtwo EX 160 Full Art ""160/162"" BREAKthrough holo",v1|188191694600|0,M Mewtwo EX (160 Full Art) 160/162 Breakthrough Holo,95.0,,4.88,1d 13h 10m,https://www.ebay.com/itm/188191694600?_skw=M+Mewtwo+EX+160+Full+Art+%22160%2F162%22+BREAKthrough+holo&hash=item2bd1195f08:g:ZDEAAeSwznhpGMhq,,107279,https://www.tcgplayer.com/product/107279/pokemon-xy-breakthrough-m-mewtwo-ex-160-full-art,Holofoil,92.99,154.87,154.87,,99.88,
"Giovanni's Scheme Full Art ""162/162"" BREAKthrough holo",v1|137160351962|0,Pokémon Giovanni's Scheme Full Art Holo Ultra Rare Trainer Breakthrough 162/162,0.99,,5.0,1d 14h 2m,https://www.ebay.com/itm/137160351962?_skw=Giovanni%27s+Scheme+Full+Art+%22162%2F162%22+BREAKthrough+holo&hash=item1fef64e0da:g:w-8AAeSw~NppwW3t,,107281,https://www.tcgplayer.com/product/107281/pokemon-xy-breakthrough-giovannis-scheme-full-art,Holofoil,26.99,44.44,17.98,,5.99,
"M Ampharos EX 88 Full Art ""88/98"" Ancient Origins holo",v1|358358279961|0,Pokémon M Ampharos EX 88/98 Ultra Rare Mega Full Art Holo XY Ancient Origins,30.0,,5.07,1d 11h 11m,https://www.ebay.com/itm/358358279961?_skw=M+Ampharos+EX+88+Full+Art+%2288%2F98%22+Ancient+Origins+holo&hash=item536fd16719:g:bZkAAeSw7GxpowEs,,101510,https://www.tcgplayer.com/product/101510/pokemon-xy-ancient-origins-m-ampharos-ex-88-full-art,Holofoil,55.0,73.76,74.69,,35.07,
"M Rayquaza EX Shiny Full Art ""98/98"" Ancient Origins holo",v1|336493179942|0,M Rayquaza EX (Shiny Full Art) 98/98 XY - Ancient Origins Holo - NM,724.06,,0.0,1d 11h 34m,https://www.ebay.com/itm/336493179942?_skw=M+Rayquaza+EX+Shiny+Full+Art+%2298%2F98%22+Ancient+Origins+holo&hash=item4e588e7426:g:y6AAAeSwz8lpvqaw,,101520,https://www.tcgplayer.com/product/101520/pokemon-xy-ancient-origins-m-rayquaza-ex-shiny-full-art,Holofoil,700.0,820.0,910.48,,724.06,
"M Rayquaza EX 76 ""76/108"" Roaring Skies holo",v1|306843308044|0,M Rayquaza EX Ultra Rare Holo 76/108 Roaring Skies Pokémon Card Mega Evolution,80.0,,5.52,1d 20h 46m,https://www.ebay.com/itm/306843308044?_skw=M+Rayquaza+EX+76+%2276%2F108%22+Roaring+Skies+holo&hash=item477149500c:g:724AAeSwnXZpxG9V,,98112,https://www.tcgplayer.com/product/98112/pokemon-xy-roaring-skies-m-rayquaza-ex-76,Holofoil,36.83,55.0,54.09,,85.52,
"Gengar EX ""34/119"" Phantom Forces holo",v1|406801601474|0,Gengar EX 34/119 XY - Phantom Forces Holo Pokemon Near Mint,60.0,,5.0,1d 18h 26m,https://www.ebay.com/itm/406801601474?_skw=Gengar+EX+%2234%2F119%22+Phantom+Forces+holo&hash=item5eb743d3c2:g:2xMAAeSwiSJpxE1b,,94167,https://www.tcgplayer.com/product/94167/pokemon-xy-phantom-forces-gengar-ex,Holofoil,38.49,67.13,67.01,,65.0,
"M Gengar EX ""35/119"" Phantom Forces holo",v1|397757701609|0,M Gengar EX Holo Rare Card Phantom Forces 35/119 XY NM,125.0,,5.52,1d 2h 7m,https://www.ebay.com/itm/397757701609?_skw=M+Gengar+EX+%2235%2F119%22+Phantom+Forces+holo&hash=item5c9c34dde9:g:spEAAeSwK4tpw2QH,,94168,https://www.tcgplayer.com/product/94168/pokemon-xy-phantom-forces-m-gengar-ex,Holofoil,133.0,192.7,206.24,,130.52,
"Gengar EX 114 Full Art ""114/119"" Phantom Forces holo",v1|389779034363|0,Gengar EX 114/119 Full Art Ultra Rare Holo Pokémon XY Phantom Forces,450.0,,4.85,1d 12h 43m,https://www.ebay.com/itm/389779034363?_skw=Gengar+EX+114+Full+Art+%22114%2F119%22+Phantom+Forces+holo&hash=item5ac0a410fb:g:0J0AAeSwxAtph3u0,,94683,https://www.tcgplayer.com/product/94683/pokemon-xy-phantom-forces-gengar-ex-114-full-art,Holofoil,496.5,795.65,825.75,,454.85,
